"","species","temp","injurylevel","recov","replicate","Acq..Date.Time","TRT","metabolites","conc","fold_change","log_foldchange","group"
"1527","MD",-5,"F","R",5,"2022/10/26 16:54","F R","Malic_acid",1.313651589,0.805352335824745,-0.312308004903331,"TCA intermediates"
"1528","MD",-5,"F","R",6,"2022/11/17 09:44","F R","Malic_acid",1.059081339,0.649284511459643,-0.623077300287222,"TCA intermediates"
"1529","MD",-5,"F","R",7,"2022/11/18 19:48","F R","Malic_acid",1.264204332,0.775038008754665,-0.367661031342736,"TCA intermediates"
"1530","MD",-5,"F","R",8,"2022/11/26 17:12","F R","Malic_acid",1.128180659,0.691646808458244,-0.531892585587027,"TCA intermediates"
"1531","MD",20,"C","R",3,"2022/10/11 22:59","C R","Methionine",1.351180359,1.34588456344718,0.42855467526462,"Amino acids"
"1532","MD",20,"C","R",4,"2022/10/13 15:47","C R","Methionine",1.312257226,1.30711398517703,0.386384954966007,"Amino acids"
"1533","MD",20,"C","R",5,"2022/10/19 22:31","C R","Methionine",1.189369471,1.18470787455714,0.244531363019055,"Amino acids"
"1534","MD",20,"C","R",6,"2022/10/21 09:25","C R","Methionine",1.029072491,1.02503916007933,0.0356790267776057,"Amino acids"
"1535","MD",20,"C","R",7,"2022/11/25 12:08","C R","Methionine",0.595327324,0.59299400722707,-0.753910569858874,"Amino acids"
"1536","MD",20,"C","R",8,"2022/11/25 19:37","C R","Methionine",0.546401969,0.544260409512249,-0.877630999257374,"Amino acids"
"1537","MD",34,"1/2","D",1,"2022/10/11 23:49","1/2 D","Methionine",1.207136797,1.20240556357242,0.265923589782557,"Amino acids"
"1538","MD",34,"1/2","D",2,"2022/10/13 16:37","1/2 D","Methionine",1.554943825,1.54884940204716,0.631196874610342,"Amino acids"
"1539","MD",34,"1/2","D",3,"2022/10/19 23:21","1/2 D","Methionine",1.028895503,1.02486286576338,0.0354308793707746,"Amino acids"
"1540","MD",34,"1/2","D",4,"2022/10/21 10:15","1/2 D","Methionine",1.225363576,1.22056090481466,0.287544286009523,"Amino acids"
"1541","MD",34,"1/2","D",5,"2022/11/25 12:58","1/2 D","Methionine",0.80764604,0.804480564511556,-0.31387052766331,"Amino acids"
"1542","MD",34,"1/2","D",6,"2022/10/27 18:40","1/2 D","Methionine",1.176682782,1.17207090957121,0.229059854565714,"Amino acids"
"1543","MD",34,"1/2","D",7,"2022/11/18 10:40","1/2 D","Methionine",0.259133081,0.258117438781101,-1.95390047963482,"Amino acids"
"1544","MD",34,"1/2","D",8,"2022/11/19 20:44","1/2 D","Methionine",0.775739379,0.772698957988779,-0.372021642456802,"Amino acids"
"1545","MD",34,"1/2","R",1,"2022/10/12 00:39","1/2 R","Methionine",1.367332145,1.36197304438513,0.445698150400847,"Amino acids"
"1546","MD",34,"1/2","R",2,"2022/10/13 17:27","1/2 R","Methionine",0.711684441,0.708895075929266,-0.496355985953474,"Amino acids"
"1547","MD",34,"1/2","R",3,"2022/10/20 00:10","1/2 R","Methionine",1.576101864,1.56992451455397,0.650695192813245,"Amino acids"
"1548","MD",34,"1/2","R",4,"2022/10/21 11:04","1/2 R","Methionine",1.436841171,1.43120963777588,0.517235007653838,"Amino acids"
"1549","MD",34,"1/2","R",5,"2022/11/25 13:48","1/2 R","Methionine",0.870310132,0.866899051831526,-0.206064089792347,"Amino acids"
"1550","MD",34,"1/2","R",6,"2022/10/27 19:30","1/2 R","Methionine",0.808460341,0.80529167395272,-0.31241667768447,"Amino acids"
"1551","MD",34,"1/2","R",7,"2022/11/18 11:30","1/2 R","Methionine",0.663027839,0.660429177868064,-0.598524234727547,"Amino acids"
"1552","MD",34,"1/2","R",8,"2022/11/19 21:34","1/2 R","Methionine",0.560708223,0.558510591799982,-0.840343454120739,"Amino acids"
"1553","MD",-5,"1/2","D",1,"2022/10/12 01:29","1/2 D","Methionine",0.896833857,0.893318820151011,-0.162752938395848,"Amino acids"
"1554","MD",-5,"1/2","D",2,"2022/10/13 18:17","1/2 D","Methionine",0.820094293,0.816880028019881,-0.291803883946211,"Amino acids"
"1555","MD",-5,"1/2","D",3,"2022/10/20 01:00","1/2 D","Methionine",0.739972122,0.737071886626689,-0.440122762646768,"Amino acids"
"1556","MD",-5,"1/2","D",4,"2022/10/21 11:54","1/2 D","Methionine",0.916723751,0.91313075800586,-0.13110662961839,"Amino acids"
"1557","MD",-5,"1/2","D",5,"2022/11/25 14:38","1/2 D","Methionine",0.348943247,0.347575604195441,-1.52460126975862,"Amino acids"
"1558","MD",-5,"1/2","D",6,"2022/10/27 20:20","1/2 D","Methionine",0.616764264,0.61434692761358,-0.702874505416606,"Amino acids"
"1559","MD",-5,"1/2","D",7,"2022/11/18 12:20","1/2 D","Methionine",0.48113161,0.479245870155141,-1.06116209519502,"Amino acids"
"1560","MD",-5,"1/2","D",8,"2022/11/19 22:24","1/2 D","Methionine",0.411672586,0.410059082787321,-1.28609630149019,"Amino acids"
"1561","MD",-5,"1/2","R",1,"2022/10/12 02:19","1/2 R","Methionine",0.732994044,0.730121158398459,-0.453792206077095,"Amino acids"
"1562","MD",-5,"1/2","R",2,"2022/10/13 19:07","1/2 R","Methionine",0.790524349,0.787425980004372,-0.344783781926675,"Amino acids"
"1563","MD",-5,"1/2","R",3,"2022/10/20 01:50","1/2 R","Methionine",0.856300949,0.852944776208277,-0.229475757411263,"Amino acids"
"1564","MD",-5,"1/2","R",4,"2022/10/21 12:44","1/2 R","Methionine",0.91540966,0.911821817433949,-0.133176165474997,"Amino acids"
"1565","MD",-5,"1/2","R",5,"2022/11/25 15:27","1/2 R","Methionine",0.437492405,0.435777703985174,-1.19833571021161,"Amino acids"
"1566","MD",-5,"1/2","R",6,"2022/10/27 21:10","1/2 R","Methionine",0.537127781,0.535022570622298,-0.902328340124973,"Amino acids"
"1567","MD",-5,"1/2","R",7,"2022/11/18 13:09","1/2 R","Methionine",0.362217437,0.360797767538969,-1.47073768304136,"Amino acids"
"1568","MD",-5,"1/2","R",8,"2022/11/19 23:14","1/2 R","Methionine",0.277028463,0.275942681895659,-1.85755946966882,"Amino acids"
"1569","MD",-5,"2/2","D",1,"2022/10/12 03:09","2/2 D","Methionine",0.706006127,0.703239017425972,-0.507912977925145,"Amino acids"
"1570","MD",-5,"2/2","D",2,"2022/10/13 19:57","2/2 D","Methionine",1.109888138,1.10553805947333,0.144748692515768,"Amino acids"
"1571","MD",-5,"2/2","D",3,"2022/10/20 02:40","2/2 D","Methionine",1.039641939,1.03556718234712,0.0504211513324463,"Amino acids"
"1572","MD",-5,"2/2","D",4,"2022/10/21 13:34","2/2 D","Methionine",1.347233243,1.34195291771303,0.424334055611503,"Amino acids"
"1573","MD",-5,"2/2","D",5,"2022/11/25 16:17","2/2 D","Methionine",0.857604864,0.854243580663847,-0.227280593531304,"Amino acids"
"1574","MD",-5,"2/2","D",6,"2022/10/27 21:59","2/2 D","Methionine",0.897525582,0.894007834014667,-0.161640621370726,"Amino acids"
"1575","MD",-5,"2/2","D",7,"2022/11/18 13:59","2/2 D","Methionine",0.775547768,0.772508097985991,-0.372378038423107,"Amino acids"
"1576","MD",-5,"2/2","D",8,"2022/11/20 00:03","2/2 D","Methionine",0.537757483,0.535649804577948,-0.900637986583078,"Amino acids"
"1577","MD",34,"2/2","D",1,"2022/10/12 03:59","2/2 D","Methionine",0.74025641,0.737355060392667,-0.439568603766622,"Amino acids"
"1578","MD",34,"2/2","D",2,"2022/10/13 20:46","2/2 D","Methionine",1.121531256,1.11713554361541,0.159804240645075,"Amino acids"
"1579","MD",34,"2/2","D",3,"2022/10/20 03:30","2/2 D","Methionine",0.901337565,0.897804876387026,-0.155526162679043,"Amino acids"
"1580","MD",34,"2/2","D",4,"2022/10/21 14:24","2/2 D","Methionine",1.229184899,1.22436725057997,0.29203636123387,"Amino acids"
"1581","MD",34,"2/2","D",5,"2022/10/26 11:55","2/2 D","Methionine",0.692621424,0.689906774225399,-0.535526668430479,"Amino acids"
"1582","MD",34,"2/2","D",6,"2022/10/27 22:49","2/2 D","Methionine",0.91205394,0.908479249791392,-0.138474532067964,"Amino acids"
"1583","MD",34,"2/2","D",7,"2022/11/18 14:49","2/2 D","Methionine",0.665291106,0.662683574254134,-0.59360793469407,"Amino acids"
"1584","MD",34,"2/2","D",8,"44885.03733","2/2 D","Methionine",0.287589198,0.286462025313051,-1.80358419333524,"Amino acids"
"1585","MD",34,"2/2","R",1,"2022/10/12 04:48","2/2 R","Methionine",1.047594187,1.04348826242841,0.0614143725805791,"Amino acids"
"1586","MD",34,"2/2","R",2,"2022/10/13 21:36","2/2 R","Methionine",1.224091468,1.21929378269523,0.286045777945396,"Amino acids"
"1587","MD",34,"2/2","R",3,"2022/10/20 04:20","2/2 R","Methionine",0.837610175,0.834327258540911,-0.261314714015495,"Amino acids"
"1588","MD",34,"2/2","R",4,"2022/10/21 15:14","2/2 R","Methionine",1.323264026,1.31807764529411,0.398435359102648,"Amino acids"
"1589","MD",34,"2/2","R",5,"2022/11/25 17:57","2/2 R","Methionine",0.713513811,0.710717275924577,-0.492652326518427,"Amino acids"
"1590","MD",34,"2/2","R",6,"2022/11/25 21:16","2/2 R","Methionine",0.399477894,0.397912186475907,-1.32947801113812,"Amino acids"
"1591","MD",34,"2/2","R",7,"2022/11/18 15:39","2/2 R","Methionine",0.678541646,0.675882180291109,-0.565156316906737,"Amino acids"
"1592","MD",34,"2/2","R",8,"2022/11/26 22:12","2/2 R","Methionine",0.568560732,0.566332323796776,-0.820279219925951,"Amino acids"
"1593","MD",34,"F","D",1,"2022/10/12 05:38","F D","Methionine",0.782227512,0.779161661499919,-0.360005403253423,"Amino acids"
"1594","MD",34,"F","D",2,"2022/10/13 22:26","F D","Methionine",1.13206835,1.12763133869098,0.17329547839681,"Amino acids"
"1595","MD",34,"F","D",3,"2022/10/20 05:10","F D","Methionine",1.230359048,1.22553679763841,0.29341380282853,"Amino acids"
"1596","MD",34,"F","D",4,"2022/10/21 16:04","F D","Methionine",1.169024365,1.16444250885321,0.219639412206701,"Amino acids"
"1597","MD",34,"F","D",5,"2022/10/26 13:35","F D","Methionine",0.621996954,0.619559108688737,-0.690686166445392,"Amino acids"
"1598","MD",34,"F","D",6,"2022/10/28 00:29","F D","Methionine",1.045069809,1.04097377843678,0.0579337283917292,"Amino acids"
"1599","MD",34,"F","D",7,"2022/11/18 16:29","F D","Methionine",0.520214932,0.518176009582986,-0.948485871451265,"Amino acids"
"1600","MD",34,"F","D",8,"2022/11/26 23:02","F D","Methionine",0.920195575,0.916588974592182,-0.12565316287015,"Amino acids"
"1601","MD",34,"F","R",1,"2022/10/12 06:28","F R","Methionine",1.603064292,1.59678126642765,0.67516670006733,"Amino acids"
"1602","MD",34,"F","R",2,"2022/10/13 23:16","F R","Methionine",1.508874354,1.50296049502444,0.587807088840868,"Amino acids"
"1603","MD",34,"F","R",3,"2022/10/20 05:59","F R","Methionine",1.672214904,1.66566085058073,0.736094679818331,"Amino acids"
"1604","MD",34,"F","R",4,"2022/10/21 16:53","F R","Methionine",1.16440216,1.15983842005252,0.213923833951308,"Amino acids"
"1605","MD",34,"F","R",5,"2022/10/26 14:25","F R","Methionine",1.034506916,1.03045228547742,0.0432777032286308,"Amino acids"
"1606","MD",34,"F","R",6,"2022/11/26 12:13","F R","Methionine",1.471057942,1.46529230008899,0.551188485688605,"Amino acids"
"1607","MD",34,"F","R",7,"2022/11/18 17:19","F R","Methionine",0.349164608,0.347796097596536,-1.52368634973484,"Amino acids"
"1608","MD",34,"F","R",8,"2022/11/26 16:22","F R","Methionine",0.623149755,0.620707391418198,-0.688014769173071,"Amino acids"
"1609","MD",-5,"2/2","R",1,"2022/10/12 07:18","2/2 R","Methionine",0.7032654,0.700509032389294,-0.513524441948284,"Amino acids"
"1610","MD",-5,"2/2","R",2,"2022/10/14 00:06","2/2 R","Methionine",0.75429597,0.751339593956768,-0.412462963738859,"Amino acids"
"1611","MD",-5,"2/2","R",3,"2022/10/20 06:49","2/2 R","Methionine",0.864698396,0.861309310383441,-0.215396668623524,"Amino acids"
"1612","MD",-5,"2/2","R",4,"2022/10/21 17:43","2/2 R","Methionine",1.001222967,0.997298789076085,-0.0039022964432002,"Amino acids"
"1613","MD",-5,"2/2","R",5,"2022/10/26 15:15","2/2 R","Methionine",0.741571717,0.738665212198606,-0.437007460068609,"Amino acids"
"1614","MD",-5,"2/2","R",6,"2022/11/26 13:03","2/2 R","Methionine",0.603932536,0.601565492091283,-0.733206283551092,"Amino acids"
"1615","MD",-5,"2/2","R",7,"2022/11/18 18:09","2/2 R","Methionine",0.454620762,0.45283892836574,-1.14293010989301,"Amino acids"
"1616","MD",-5,"2/2","R",8,"2022/11/26 00:36","2/2 R","Methionine",0.603575536,0.601209891311601,-0.734059349723561,"Amino acids"
"1617","MD",-5,"F","D",1,"2022/10/12 08:08","F D","Methionine",0.96813937,0.964344859418196,-0.0523789339077433,"Amino acids"
"1618","MD",-5,"F","D",2,"2022/10/14 00:56","F D","Methionine",0.805480381,0.802323393562189,-0.31774423196321,"Amino acids"
"1619","MD",-5,"F","D",3,"2022/10/20 07:39","F D","Methionine",1.213893315,1.20913560017951,0.273976046685077,"Amino acids"
"1620","MD",-5,"F","D",4,"2022/10/21 18:33","F D","Methionine",0.907579573,0.904022419556712,-0.145569543284272,"Amino acids"
"1621","MD",-5,"F","D",5,"2022/10/26 16:05","F D","Methionine",0.810835408,0.807657432151587,-0.308184591183989,"Amino acids"
"1622","MD",-5,"F","D",6,"2022/11/17 08:54","F D","Methionine",0.596823906,0.594484723546558,-0.750288357324829,"Amino acids"
"1623","MD",-5,"F","D",7,"2022/11/18 18:58","F D","Methionine",0.408512938,0.406911818663179,-1.29721191111094,"Amino acids"
"1624","MD",-5,"F","D",8,"2022/11/23 09:07","F D","Methionine",0.358767916,0.357361766538612,-1.48454280347306,"Amino acids"
"1625","MD",-5,"F","R",1,"2022/10/12 08:58","F R","Methionine",0.609717014,0.607327298497025,-0.719453877154745,"Amino acids"
"1626","MD",-5,"F","R",2,"2022/10/14 01:46","F R","Methionine",0.743110178,0.740197643378185,-0.434017552456495,"Amino acids"
"1627","MD",-5,"F","R",3,"2022/10/20 08:29","F R","Methionine",1.165376441,1.16080888247053,0.215130464013465,"Amino acids"
"1628","MD",-5,"F","R",4,"2022/10/21 19:23","F R","Methionine",0.943248937,0.939551981599124,-0.0899551125707281,"Amino acids"
"1629","MD",-5,"F","R",5,"2022/10/26 16:54","F R","Methionine",0.77636188,0.773319019167918,-0.370864399463029,"Amino acids"
"1630","MD",-5,"F","R",6,"2022/11/17 09:44","F R","Methionine",0.471946965,0.470097223311731,-1.08896893578993,"Amino acids"
"1631","MD",-5,"F","R",7,"2022/11/18 19:48","F R","Methionine",0.312893889,0.311667537495678,-1.68192019957421,"Amino acids"
"1632","MD",-5,"F","R",8,"2022/11/26 17:12","F R","Methionine",0.417723136,0.416085918354552,-1.26504663097915,"Amino acids"
"1633","MD",20,"C","R",3,"2022/10/11 22:59","C R","Aspartate",0.55840944,0.859302961374448,-0.218761228001599,"Amino acids"
"1634","MD",20,"C","R",4,"2022/10/13 15:47","C R","Aspartate",0.468514268,0.720968646122067,-0.471991574766306,"Amino acids"
"1635","MD",20,"C","R",5,"2022/10/19 22:31","C R","Aspartate",0.672610739,1.03504052487894,0.0496872545819213,"Amino acids"
"1636","MD",20,"C","R",6,"2022/10/21 09:25","C R","Aspartate",0.731078772,1.12501349149397,0.16994230277097,"Amino acids"
"1637","MD",20,"C","R",7,"2022/11/25 12:08","C R","Aspartate",1.153221141,1.77462318971706,0.827512726005025,"Amino acids"
"1638","MD",20,"C","R",8,"2022/11/25 19:37","C R","Aspartate",0.315205665,0.485051186413507,-1.04379109503427,"Amino acids"
"1639","MD",34,"1/2","D",1,"2022/10/11 23:49","1/2 D","Aspartate",0.620080132,0.954204308790085,-0.0676298939392247,"Amino acids"
"1640","MD",34,"1/2","D",2,"2022/10/13 16:37","1/2 D","Aspartate",0.585242841,0.900595280757601,-0.151049177107054,"Amino acids"
"1641","MD",34,"1/2","D",3,"2022/10/19 23:21","1/2 D","Aspartate",0.921167584,1.41752981979199,0.503379084665575,"Amino acids"
"1642","MD",34,"1/2","D",4,"2022/10/21 10:15","1/2 D","Aspartate",0.818981334,1.2602814981362,0.333746011984269,"Amino acids"
"1643","MD",34,"1/2","D",5,"2022/11/25 12:58","1/2 D","Aspartate",0.571590935,0.879587177359125,-0.185101522180659,"Amino acids"
"1644","MD",34,"1/2","D",6,"2022/10/27 18:40","1/2 D","Aspartate",0.604264875,0.929867153646365,-0.10490347594148,"Amino acids"
"1645","MD",34,"1/2","D",7,"2022/11/18 10:40","1/2 D","Aspartate",0.455785718,0.70138144016616,-0.511728840137115,"Amino acids"
"1646","MD",34,"1/2","D",8,"2022/11/19 20:44","1/2 D","Aspartate",0.142157375,0.218757500443971,-2.19259561203238,"Amino acids"
"1647","MD",34,"1/2","R",1,"2022/10/12 00:39","1/2 R","Aspartate",0.45956627,0.707199106015846,-0.499811643895746,"Amino acids"
"1648","MD",34,"1/2","R",2,"2022/10/13 17:27","1/2 R","Aspartate",0.234928347,0.361517212688782,-1.4678637559556,"Amino acids"
"1649","MD",34,"1/2","R",3,"2022/10/20 00:10","1/2 R","Aspartate",1.009731198,1.55381507990547,0.635814818303089,"Amino acids"
"1650","MD",34,"1/2","R",4,"2022/10/21 11:04","1/2 R","Aspartate",1.203253334,1.85161474560652,0.888783956902459,"Amino acids"
"1651","MD",34,"1/2","R",5,"2022/11/25 13:48","1/2 R","Aspartate",0.393783831,0.60597043653072,-0.722680684210445,"Amino acids"
"1652","MD",34,"1/2","R",6,"2022/10/27 19:30","1/2 R","Aspartate",0.48792029,0.75083141522765,-0.413439080247393,"Amino acids"
"1653","MD",34,"1/2","R",7,"2022/11/18 11:30","1/2 R","Aspartate",0.172647658,0.265677177294429,-1.91225379486606,"Amino acids"
"1654","MD",34,"1/2","R",8,"2022/11/19 21:34","1/2 R","Aspartate",0.16282585,0.250562983128136,-1.99675480074671,"Amino acids"
"1655","MD",-5,"1/2","D",1,"2022/10/12 01:29","1/2 D","Aspartate",1.511167413,2.32544534548603,1.21750703286495,"Amino acids"
"1656","MD",-5,"1/2","D",2,"2022/10/13 18:17","1/2 D","Aspartate",1.236090756,1.90214629458696,0.927628208532139,"Amino acids"
"1657","MD",-5,"1/2","D",3,"2022/10/20 01:00","1/2 D","Aspartate",1.521557391,2.34143386255698,1.22739228744606,"Amino acids"
"1658","MD",-5,"1/2","D",4,"2022/10/21 11:54","1/2 D","Aspartate",1.799042277,2.76843879334119,1.46907262606941,"Amino acids"
"1659","MD",-5,"1/2","D",5,"2022/11/25 14:38","1/2 D","Aspartate",1.760269874,2.70877425629915,1.43764016729848,"Amino acids"
"1660","MD",-5,"1/2","D",6,"2022/10/27 20:20","1/2 D","Aspartate",0.761650861,1.17205905471565,0.229045262421433,"Amino acids"
"1661","MD",-5,"1/2","D",7,"2022/11/18 12:20","1/2 D","Aspartate",1.231638735,1.8952953451664,0.922422682067087,"Amino acids"
"1662","MD",-5,"1/2","D",8,"2022/11/19 22:24","1/2 D","Aspartate",0.971529552,1.49502884674799,0.580173321653323,"Amino acids"
"1663","MD",-5,"1/2","R",1,"2022/10/12 02:19","1/2 R","Aspartate",0.467138344,0.718851318793528,-0.476234688368249,"Amino acids"
"1664","MD",-5,"1/2","R",2,"2022/10/13 19:07","1/2 R","Aspartate",0.270262916,0.415891472157945,-1.26572099201797,"Amino acids"
"1665","MD",-5,"1/2","R",3,"2022/10/20 01:50","1/2 R","Aspartate",0.620487584,0.954831312356174,-0.0666822165277367,"Amino acids"
"1666","MD",-5,"1/2","R",4,"2022/10/21 12:44","1/2 R","Aspartate",0.634737406,0.97675951300346,-0.0339246934970137,"Amino acids"
"1667","MD",-5,"1/2","R",5,"2022/11/25 15:27","1/2 R","Aspartate",0.481269132,0.740596345122156,-0.433240665128226,"Amino acids"
"1668","MD",-5,"1/2","R",6,"2022/10/27 21:10","1/2 R","Aspartate",1.035349496,1.5932375497992,0.671961386993184,"Amino acids"
"1669","MD",-5,"1/2","R",7,"2022/11/18 13:09","1/2 R","Aspartate",1.166244541,1.79466412274134,0.8437138642172,"Amino acids"
"1670","MD",-5,"1/2","R",8,"2022/11/19 23:14","1/2 R","Aspartate",0.178281877,0.27434734066368,-1.86592450351521,"Amino acids"
"1671","MD",-5,"2/2","D",1,"2022/10/12 03:09","2/2 D","Aspartate",0.501928248,0.772387425799765,-0.372603416984071,"Amino acids"
"1672","MD",-5,"2/2","D",2,"2022/10/13 19:57","2/2 D","Aspartate",0.569073478,0.875713213023506,-0.191469615346493,"Amino acids"
"1673","MD",-5,"2/2","D",3,"2022/10/20 02:40","2/2 D","Aspartate",0.975031231,1.5004173715811,0.585363871490334,"Amino acids"
"1674","MD",-5,"2/2","D",4,"2022/10/21 13:34","2/2 D","Aspartate",1.050780079,1.61698275308164,0.693304290947451,"Amino acids"
"1675","MD",-5,"2/2","D",5,"2022/11/25 16:17","2/2 D","Aspartate",0.562119996,0.86501291455709,-0.209206422683222,"Amino acids"
"1676","MD",-5,"2/2","D",6,"2022/10/27 21:59","2/2 D","Aspartate",0.460520992,0.708668270723894,-0.496817638335503,"Amino acids"
"1677","MD",-5,"2/2","D",7,"2022/11/18 13:59","2/2 D","Aspartate",0.175648563,0.2702950909051,-1.88739278497991,"Amino acids"
"1678","MD",-5,"2/2","D",8,"2022/11/20 00:03","2/2 D","Aspartate",0.165637254,0.254889284959315,-1.97205736829452,"Amino acids"
"1679","MD",34,"2/2","D",1,"2022/10/12 03:59","2/2 D","Aspartate",0.556746727,0.856744311569359,-0.223063387014136,"Amino acids"
"1680","MD",34,"2/2","D",2,"2022/10/13 20:46","2/2 D","Aspartate",0.600513155,0.924093855640787,-0.1138887084072,"Amino acids"
"1681","MD",34,"2/2","D",3,"2022/10/20 03:30","2/2 D","Aspartate",0.845175387,1.3005899630384,0.379166195313538,"Amino acids"
